"Have_IP","Have_At","URL_Length","URL_Depth","Redirection","https_Domain","TinyURL","Prefix/Suffix","DNS_Record","Web_Traffic","Domain_Age","Domain_End","iFrame","Mouse_Over","Right_Click","Web_Forwards","Num_Dots","HTTPS_Token","Suspicious_Words","Content_Length","Num_Images","Num_Scripts","Label"
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,846,4,11,0
0,0,83,1,1,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,536,0,0,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,7297,31,22,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,7297,31,22,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,7297,31,22,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,7297,31,22,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,7297,31,22,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,3,0,0,0,0,0,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2240,7,8,0
0,0,83,4,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2815,7,8,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,5400,3,6,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,1956,7,8,0
0,0,83,4,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2937,24,8,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,5400,3,6,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,4733,7,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,6877,7,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2568,7,8,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,5400,3,6,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2495,7,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,3115,12,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,2431,7,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,1890,7,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2624,6,8,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,5809,7,8,0
0,0,83,4,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,9381,8,8,0
0,0,83,4,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2191,7,8,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,5,0,0,5399,3,6,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,4,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,4,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,4,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,7,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,565,0,0,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,1,3,0,0,11095,97,37,0
0,0,83,7,0,0,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,0,3,0,0,3489,2,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,7,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,7,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,8,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,6,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,3,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0
0,0,83,3,0,0,0,0,0,0,-1,-1,0,0,0,0,4,0,0,0,0,0,0
0,0,83,4,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,9839,34,29,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,11851,33,29,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,57,0,1,0
0,0,83,1,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,10292,13,17,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,8391,13,17,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,6006,13,17,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,6031,13,17,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,65,0,9,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,1,1145,0,23,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,5761,23,30,0
0,0,83,1,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,14631,23,30,0
0,0,83,1,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,7107,23,30,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,24155,17,20,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,29916,12,16,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,34467,17,16,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,8131,7,15,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,10745,8,15,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,3130,8,15,0
0,0,83,3,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,2676,6,18,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,8250,9,16,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,9611,50,13,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,5919,28,13,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7128,34,13,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,7780,8,23,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,7780,8,23,0
0,0,83,3,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,10417,10,27,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,7796,8,23,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,7793,8,22,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,9204,75,30,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,8316,75,31,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,5492,45,30,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,7951,75,30,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,8289,75,30,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,5714,44,30,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,7479,45,30,0
0,0,83,5,0,0,0,0,1,0,-1,-1,1,0,0,0,2,0,0,506,9,6,0
0,0,83,6,0,0,0,0,1,0,-1,-1,1,0,0,0,2,0,0,506,9,6,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,1,10842,46,55,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,21685,41,54,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,121,0,0,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,21855,41,54,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,121,0,0,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,21757,39,54,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,191,0,0,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,1,121,0,0,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,1,18414,53,54,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,1,121,0,0,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,20008,39,55,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1881,1,61,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1881,1,61,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1881,1,61,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1881,1,61,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1881,1,61,0
0,0,83,2,0,0,0,1,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,2,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,56,0,2,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,6208,1,10,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,56,0,2,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,56,0,2,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,6228,1,10,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,1,55,0,2,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,55,0,2,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,55,0,2,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,71,0,0,0
0,0,83,4,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,1,23925,127,17,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,1,71,0,0,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,1,71,0,0,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,71,0,0,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,71,0,0,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,1,2,0,0,40097,62,16,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,2554,39,19,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,2554,39,19,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,10310,57,96,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,15918,66,104,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,13891,69,104,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,14626,69,104,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,15731,69,104,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,13080,69,104,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2835,21,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2835,21,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2835,21,49,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1145,0,23,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1145,0,23,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1145,0,23,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,1261,6,53,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,2548,6,67,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,10606,6,67,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,4279,7,67,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,842,0,3,0
0,0,83,5,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8480,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7986,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4138,26,47,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7310,45,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,961,8,41,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8493,49,49,0
0,0,83,7,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,7,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8289,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4811,34,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,9535,46,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,9513,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8620,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,9180,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7440,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8277,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8250,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,1800,14,46,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8542,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8724,49,49,0
0,0,83,6,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,10142,49,49,0
0,0,83,6,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,210,1,3,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,10259,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7741,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,1047,10,46,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,3913,23,47,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8916,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8290,41,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,8385,47,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,3329,25,47,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,6773,49,49,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,2532,17,46,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,3993,26,47,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,4,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,3,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,155,0,0,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,0,2,0,0,7399,19,53,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,10693,38,13,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,7489,30,14,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,4995,13,14,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,7797,22,13,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,10693,38,13,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,7797,22,13,0
0,0,83,5,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,2892,12,14,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,1,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,155,0,0,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,1,3,0,0,7604,51,64,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,0,3,0,0,6944,29,82,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,0,3,0,0,7262,34,82,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,0,3,0,0,6955,30,82,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,0,3,0,0,7686,32,82,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,1,3,0,0,7444,34,82,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,202,0,4,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,2103,6,66,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,14780,6,66,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,21534,9,66,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,3366,6,66,0
0,0,83,1,1,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,2304,7,66,0
0,0,83,1,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,277,6,47,0
0,0,83,2,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,33291,6,66,0
0,0,83,3,0,0,0,0,1,0,-1,-1,1,0,0,0,1,0,0,1738,109,23,0
0,0,83,6,1,0,0,0,1,0,-1,-1,0,0,0,1,6,0,0,1,0,0,0
0,0,83,1,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,10405,15,23,0
0,0,83,1,1,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,12542,15,27,0
0,0,83,2,1,0,0,0,1,0,-1,-1,0,0,0,1,1,0,0,4090,36,22,0
0,0,83,2,0,0,0,0,1,0,-1,-1,0,0,0,0,1,0,0,170,1,1,0
0,0,83,5,1,0,0,0,1,0,-1,-1,1,0,0,0,2,0,0,2405,11,22,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,6889,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4020,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7242,8,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4927,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4937,5,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,5018,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7608,4,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,7638,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4843,3,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,5771,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,3628,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,5444,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,0,4782,2,19,0
0,0,83,6,1,0,0,0,1,0,-1,-1,1,0,0,1,1,0,1,3725,3,19,0
